PWY-63	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	UDP-L-arabinose biosynthesis (<i>de novo</i> synthesis)	UDP-L-arabinose biosynthesis I (from UDP-xylose)
PWY-7796	pentose phosphate pathway (oxidative branch) II	
AST-PWY	L-arginine degradation II (AST pathway)	L-arginine succinyltransferase pathway	AST pathway	ammonia-producing L-arginine catabolic pathway	L-arginine catabolism
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	isoprenoid pathway	MVA pathway	isopentenyl diphosphate biosynthesis	dimethylallyl diphosphate biosynthesis
PWY-7564	bacimethrin and bacimethrin pyrophosphate biosynthesis	
PWY-6261	thyroid hormone metabolism II (via conjugation and/or degradation)	
PWY-6511	3-methylarginine biosynthesis	
PWY-5404	betaxanthin biosynthesis (via dopaxanthin)	
HISTSYN-PWY	L-histidine biosynthesis	
PWY-5755	4-hydroxybenzoate biosynthesis II (bacteria)	<i>p</i>-hydroxybenzoate biosynthesis II
PWY-5119	acacetin biosynthesis	
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch) I	
PWY-5434	(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene biosynthesis I	nerolidol biosynthesis	4,8-dimethyl-1,3(<i>E</i>),7-nonatriene biosynthesis	DMNT biosynthesis
PWY-7346	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)	UDP-&alpha;-D-glucuronate biosynthesis	UDP-glucuronic acid biosynthesis (from UDP-glucose)	UDP-GlcA biosynthesis
PWY-6407	yersiniabactin biosynthesis	
PWY-5361	(5<i>Z</i>)-icosenoate biosynthesis	&Delta;5-eicosenoic acid biosynthesis	&Delta;5-eicosenoate biosynthesis	&Delta;5-icosenoic acid biosynthesis	(5<i>Z</i>)-icos-5-enoate biosynthesis	&Delta;5-icosenoate biosynthesis
P21-PWY	pentose phosphate pathway (partial)	pentose phosphate pathway, Mycoplasma pneumonia
ARGDEG-V-PWY	L-arginine degradation X (arginine monooxygenase pathway)	
PWY-5956	sterigmatocystin biosynthesis	
PWY-6400	melatonin degradation III	
VALSYN-PWY	L-valine biosynthesis	
PWY-6645	labdane-type diterpenes biosynthesis	
PWY-7303	3-dimethylallyl-4-hydroxybenzoate biosynthesis	
PWY-5733	germacrene biosynthesis	germacrene pathway
PWY-7826	<i>Amaryllidacea</i> alkaloids biosynthesis	
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-galacturonic acid biosynthesis	UDP-GalA biosynthesis	UDP-D-galacturonate biosynthesis I (from UDP-D-glucuronate)
PWY-7691	10,13-epoxy-11-methyl-octadecadienoate biosynthesis	
PWY0-1533	methylphosphonate degradation I	carbon-phosphorus lyase pathway
PWY-6223	gentisate degradation I	2,5-dihydroxybenzoate degradation I
PWY-5079	L-phenylalanine degradation III	Ehrlich pathway
PWY-6174	mevalonate pathway II (haloarchaea)	isoprenoid pathway	MVA pathway	isopentenyl diphosphate biosynthesis - mevalonate dependent
PWY-7019	butirosin biosynthesis	
PWY-6398	melatonin degradation I	
PWY-1081	homogalacturonan degradation	pectin degradation
PWY-5737	(5<i>R</i>)-carbapenem carboxylate biosynthesis	(<i>R</i>)-1-carbapen-2-em-3-carboxylate biosynthesis	(5<i>R</i>)-carbapenem-3-carboxylate biosynthesis
PWY-5399	betacyanin biosynthesis	
PWY-7399	methylphosphonate degradation II	
PWY-4341	L-glutamate biosynthesis V	
PWY-6431	4-hydroxybenzoate biosynthesis IV (plants)	p-hydroxybenzoate biosynthesis IV
PWY-7444	luteolin triglucuronide biosynthesis	
PWY-8066	methylphosphonate degradation III	
PWY-7859	jasmonoyl-L-isoleucine inactivation	
PWY-6007	(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene biosynthesis II	
PWY-6832	2-aminoethylphosphonate degradation II	
PWY-7336	UDP-<i>N</i>-acetyl-&alpha;-D-galactosaminuronate biosynthesis	
PWY-7990	staphyloferrin A biosynthesis	
PWY-5362	sapienate biosynthesis	&Delta;6-hexadecenoic acid biosynthesis	&Delta;6-hexadecenoate biosynthesis
PWY-7447	2-aminoethylphosphonate degradation III	
PWY-7469	gentisate degradation II	2,5-dihydroxybenzoate degradation II
PWY-6318	L-phenylalanine degradation IV (mammalian, via side chain)	
PWY-8019	2-hydroxyparaconate and itatartarate biosynthesis	
PWY-6399	melatonin degradation II	
PWY-6717	(1,4)-&beta;-D-xylan degradation	
PHOSPHONOTASE-PWY	2-aminoethylphosphonate degradation I	phosphonotase pathway
GLUTAMATE-SYN2-PWY	L-glutamate biosynthesis II	
PWY-7680	carnosate bioynthesis	carnosic acid bioynthesis
PWY-7074	phenylethanol glycoconjugate biosynthesis	
PWY-6294	selinene biosynthesis	
PWY-7804	glyphosate degradation I	
PWY-7806	glyphosate degradation II	
PWY-7542	fumiquinazoline D biosynthesis	
PWY-4	UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)	UDP-D-galacturonate biosynthesis (salvage pathway)	UDP-D-galacturonate biosynthesis II (from D-galacturonate)
PWY-7924	rubber degradation I	
PWY-7618	ricinoleate biosynthesis	
PWY-7807	glyphosate degradation III	glyphosate C-P lyase enzyme system
ANAPHENOXI-PWY	L-phenylalanine degradation II (anaerobic)	anaerobic L-phenylalanine oxidation
PWY-7524	mevalonate pathway III (Thermoplasma)	
PWY-6345	K-252 biosynthesis	K-252c biosynthesis	K-252b biosynthesis	K-252a biosynthesis	K-252d biosynthesis
PWY-5941	glycogen degradation II	glycogenolysis II
PWY-5800	xylan biosynthesis	
PWY-7863	roseoflavin biosynthesis	
PWY-6852	senecionine N-oxide biosynthesis	
PWY-6692	Fe(II) oxidation	iron oxidation
GLUTSYN-PWY	L-glutamate biosynthesis I	
PWY-7563	bassianin and desmethylbassianin biosynthesis	
PWY-1901	aurone biosynthesis	
PWY-7925	rubber degradation II	
PWY-5934	iron reduction and absorption	Fe(III)-reduction	Fe(II) transport	Fe(III)-chelation and Fe(II) transport
PWY-6297	tuberonate glucoside biosynthesis	
PWY-7675	Kdo transfer to lipid IV<sub>A</sub> II (Haemophilus)	
PWY-6932	selenate reduction	selenium metabolism	selenium assimilation
PWY-7101	5-deoxystrigol biosynthesis	
PWY-7333	UDP-<i>N</i>-acetyl-&alpha;-D-fucosamine biosynthesis	
PWY-6378	putrebactin biosynthesis	
PWY-6419	shikimate degradation II	
PWY-5367	petroselinate biosynthesis	petroselinic acid biosynthesis
PWY-6591	manganese oxidation I	
PWY-7158	L-phenylalanine degradation V	
PWY-7708	lyngbyatoxin biosynthesis	
PWY-7676	Kdo8N transfer to lipid IV<sub>A</sub>	
PWY-7246	pectin degradation I	
PWY-6592	manganese oxidation II	
ARGASEDEG-PWY	L-arginine degradation I (arginase pathway)	L-arginase degradative pathway	L-glutamate biosynthesis
PWY-5660	taxol biosynthesis	paclitaxel biosynthesis
PWY-6707	gallate biosynthesis	
PWY-6278	botrydial biosynthesis	
SHIKIMATEDEG-PWY	shikimate degradation I	
PWY-6050	dimethyl sulfoxide degradation	DMSO degradation
PWY-6626	cytidine-5'-diphosphate-glycerol biosynthesis	CDP-2-glycerol biosynthesis
KDOSYN-PWY	Kdo transfer to lipid IV<sub>A</sub> I (E. coli)	
PWY-5340	sulfate activation for sulfonation	sulfation pathway
PWY-7660	tryptoquialanine biosynthesis	
PWY-7330	UDP-<i>N</i>-acetyl-&beta;-L-fucosamine biosynthesis	
PWY-7663	gondoate biosynthesis (anaerobic)	<i>cis</i>-11-icosenoate biosynthesis	(11<i>Z</i>)-icos-11-enoate biosynthesis	(11<i>Z</i>)-icosenoate biosynthesis	gondoic acid biosynthesis	11-eicosenoic acid biosynthesis
PWY-7465	3,3'-thiodipropanoate degradation	3,3'-thiodipropionate degradation
PWY-7820	teichuronic acid biosynthesis (<i>B. subtilis</i> 168)	
PHENYLALANINE-DEG1-PWY	L-phenylalanine degradation I (aerobic)	
PWY-5775	rotenoid biosynthesis I	rotenone and amorphigenin biosynthesis
PWY-7812	tetracycline and oxytetracycline biosynthesis	
PCEDEG-PWY	tetrachloroethene degradation	PCE degradation	perchloroethene degradation
PWY-6790	L-arabinan degradation	
PWY-8074	Kdo transfer to lipid IV<sub>A</sub> IV (<i>P. putida</i>)	
PWY-7702	sch210971 and sch210972 biosynthesis	
PWY-7059	fumigaclavine biosynthesis	
PWY-2601	isethionate degradation	
GLUTSYNIII-PWY	L-glutamate biosynthesis III	
PWY-12	pentaketide chromone biosynthesis	
PCPDEG-PWY	pentachlorophenol degradation	
PWY-6875	retinoate biosynthesis II	retinoic acid biosynthesis
PWY-6401	hispidol and hispidol 4'-<i>O</i>-&beta;-<i>D</i>-glucoside biosynthesis	
PWY-6593	sulfoacetate degradation	sulfoacetic acid degradation
PWY-6454	vancomycin resistance I	D-ala-D-lactate biosynthesis
PWY-5054	D-sorbitol biosynthesis I	D-glucitol biosynthesis I
12DICHLORETHDEG-PWY	1,2-dichloroethane degradation	
PWY-7905	<i>Escherichia coli</i> serotype O9a <i>O</i>-antigen biosynthesis	polymannose O-polysaccharide biosynthesis
PWY-6058	dimethyl sulfone degradation	
PWY-5822	trichloroethene degradation	trichloroethylene degradation
PWY-6857	retinol biosynthesis	vitamin A biosynthesis	retinal biosynthesis	retinoid biosynthesis
PWY-7028	UDP-<i>N,N'</i>-diacetylbacillosamine biosynthesis	
PWY-7987	vanchrobactin biosynthesis	
PWY-5973	<i>cis</i>-vaccenate biosynthesis	<i>cis</i> vaccenic acid acid biosynthesis
PWY-6043	ethanedisulfonate degradation	
PWY-6455	vancomycin resistance II	D-ala-D-serine biosynthesis
PWY-8014	L-phenylalanine degradation VI (Stickland reaction)	L-phenylalanine fermentation	L-phenylalanine reductive fermentation
PWY-6660	2-heptyl-3-hydroxy-4(1<i>H</i>)-quinolone biosynthesis	2-heptyl-3,4-dihydroxyquinoline biosynthesis	<i>Pseudomonas</i> quinolone signal biosynthesis	PQS biosynthesis
GAMMAHEXCHLORDEG-PWY	&gamma;-hexachlorocyclohexane degradation	
PWY-7290	<i>Escherichia coli</i> serotype O86 <i>O</i>-antigen biosynthesis	&alpha;-D-galactosyl-(1&rarr;3)-&alpha;-L-fucosyl-(1&rarr;2)-&beta;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol biosynthesis	&alpha;-D-Gal-(1&rarr;3)-&alpha;-L-Fuc-(1&rarr;2)-&beta;-D-Gal-(1&rarr;3)-&alpha;-D-GalNAc-(1&rarr;3)-&alpha;-D-GalNAc-diphospho-ditrans,octacis-undecaprenol biosynthesis
PWY-6573	chondroitin sulfate degradation (metazoa)	
PWY-7793	dimethyl sulfide biosynthesis from methionine	methanethiol methylation
GLUGLNSYN-PWY	L-glutamate biosynthesis IV	L-glutamate biosynthesis from L-glutamine
PWY-7065	2&alpha;,7&beta;-dihydroxylation of taxusin	
PWY-6323	benzoylanthranilate biosynthesis	dianthalexins biosynthesis	N-benzoyl-4-methoxyanthranilic acid biosynthesis
PWY-6872	retinoate biosynthesis I	retinoic acid biosynthesis
PWY-7730	T-2 toxin biosynthesis	
PWY-5258	methanogenesis from dimethylsulfide	
PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	arabinogalactan biosynthesis
PWY-7530	&beta;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosamine biosynthesis	
PWY-6634	3-sulfopropanediol degradation	DHPS degradation	2,3-dihydroxypropane-1-sulfonate degradation
PWY-7265	lampranthin biosynthesis	
PWY-5113	UDP-D-apiose biosynthesis (from UDP-D-glucuronate)	
PWY-8138	polyphosphate metabolism	
PWY-6044	methanesulfonate degradation	
LEU-DEG2-PWY	L-leucine degradation I	
PWY-6425	rotenoid biosynthesis II	rotenone, deguelin and derivatives biosynthesis
PWY-7693	guadinomine B biosynthesis	
PWY-6348	phosphate acquisition	
GLYCOCAT-PWY	glycogen degradation I	glycogen catabolism I
PWY-7547	prodigiosin biosynthesis	
PWY-5877	beta-carboline biosynthesis	
PWY-7898	4,4'-disulfanediyldibutanoate degradation	4,4'-dithiodibutanoate degradation	4,4'-disulfanyldibutanoic acid degradation	4,4'-dithiodibutyrate degradation	4,4'-disulfanyldibutanoate degradation
HOMOSER-THRESYN-PWY	L-threonine biosynthesis	
PWY-6627	salinosporamide A biosynthesis	
PWY-6735	starch degradation IV	
PWY-7192	quercetin diglycoside biosynthesis (pollen-specific)	
PWY-7710	FeMo cofactor biosynthesis	cluster-M biosynthesis	FeMoco biosynthesis
PWY-7805	(aminomethyl)phosphonate degradation	
PWY-5260	methanogenesis from methylthiopropanoate	methanogenesis from methylthiopropionate
PWY-5032	<i>ent</i>-kaurene biosynthesis I	
P483-PWY	phosphonoacetate degradation	phosphonoacetate metabolism	phosphonoacetic acid degradation
PWY-7462	3,3'-disulfanediyldipropannoate degradation	3,3'-dithiodipropionate degradation	3,3'-dithiodipropanoate degradation
PWY-6737	starch degradation V	
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	UDP-D-glucose biosynthesis I
PWY-6476	cytidylyl molybdenum cofactor biosynthesis	MCD biosynthesis	molybdopterin cytosine dinucleotide biosynthesis
PWY-8124	(2-trimethylamino)ethylphosphonate degradation	
PWY-7983	pseudomonine biosynthesis	
ALKANEMONOX-PWY	two-component alkanesulfonate monooxygenase	alkanesulfonate monooxygenase two-component system	alkanesulfonate monooxygenase
PWY-5075	L-leucine degradation II	
PWY-5935	tuberculosinol biosynthesis	
PWY-5491	diethylphosphate degradation	
PWY-842	starch degradation I	starch mobilization from cereal endosperm	starch degradation from cereal endosperm
PWY-6642	(<i>R</i>)-cysteate degradation	
PWY490-4	L-asparagine biosynthesis III (tRNA-dependent)	L-asparaginyl-tRNA<sup>asn</sup> biosynthesis via transamidation
PWY-5886	4-hydroxyphenylpyruvate biosynthesis	4-hydroxyphenylpyruvic acid biosynthesis
PWY-6724	starch degradation II	starch mobilization in chloroplast stroma	transitory starch degradation in chloroplast stroma	starch degradation in chloroplast stroma
PWY-6823	molybdenum cofactor biosynthesis	moco biosynthesis	molybdopterin biosynthesis
PWY-6265	zerumbone biosynthesis	
PWY-6321	homotaurine degradation	
PWY-7640	abscisic acid degradation to neophaseic acid	
PWY-7608	neoxaline biosynthesis	
PWY-6731	starch degradation III	
PWY-5963	thio-molybdenum cofactor biosynthesis	molybdenum cofactor (sulfide) biosynthesis
PWY-7334	UDP-<i>N</i>-acetyl-&alpha;-D-quinovosamine biosynthesis	UDP-6-deoxy-<i>N</i>- acetylglucosamine biosynthesis
PWY-8133	succinoglycan biosynthesis	
PWY-5076	L-leucine degradation III	Ehrlich pathway
PWY-6427	rot-2'-enonate biosynthesis	rot-2'-enonic acid biosynthesis
PWY-7485	tetracenomycin C biosynthesis	
PWY-6791	xyloglucan degradation I (endoglucanase)	
PWY-7018	paromomycin biosynthesis	
PWY-6493	chanoclavine I aldehyde biosynthesis	
ASPARAGINE-BIOSYNTHESIS	L-asparagine biosynthesis I	
PWY-7692	bikaverin biosynthesis	
PWY-7639	bis(guanylyl molybdenum cofactor) biosynthesis	bisMGD biosynthesis	bis-MPT guanine dinucleotide cofactor biosynthesis
PWY-7129	quercetin glucoside biosynthesis (<i>Allium</i>)	
PWY-7642	abscisic acid degradation to 7'-hydroxyabscisate	
PWY-6653	<i>ent</i> -kaurene biosynthesis II	<i>ent</i> -kaurene biosynthesis in bryophyta	<i>ent</i> -kaurene biosynthesis in fungi
PWY-5964	guanylyl molybdenum cofactor biosynthesis	MGD biosynthesis	molybdopterin guanine dinucleotide biosynthesis
PWY-7331	UDP-<i>N</i>-acetyl-&beta;-L-quinovosamine biosynthesis	
PWY-5912	2'-deoxymugineic acid phytosiderophore biosynthesis	DMA biosynthesis	Fe acquisition	iron acquisition	strategy II Fe-acquisition
PWY-6965	methylamine degradation II	
PWY-7767	L-leucine degradation IV (Stickland reaction)	
PWY-7960	rhabduscin biosynthesis	
PWY-6576	dermatan sulfate degradation (metazoa)	
ASPARAGINESYN-PWY	L-asparagine biosynthesis II	L-asparagine - L-aspartate pathway
PWY-8088	dipicolinate biosynthesis	dipicolinic acid biosynthesis
PWY-8128	biotin biosynthesis from 8-amino-7-oxononanoate III	biotin biosynthesis from 7-keto-8-aminopelargonate
PWY-7713	nivalenol biosynthesis	NIV biosynthesis
PWY-6423	hemoglobin degradation	
PWY-5271	abscisic acid degradation to phaseic acid	abscisate degradation I	abscisic acid degradation I	ABA hydroxylation pathway	abscisic acid hydroxylation pathway	8'-hydroxylation pathway
PWY-6923	ricinine degradation	
PWY0-1507	biotin biosynthesis from 8-amino-7-oxononanoate I	biotin biosynthesis from 7-keto-8-aminopelargonate
PWY-7090	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	
PWY-5030	L-histidine degradation III	
PWY-5037	caffeine biosynthesis I	
PWY-7015	ribostamycin biosynthesis	vistamycin biosynthesis
PWY-1501	mandelate degradation I	
PWY-6607	guanosine nucleotides degradation I	
PWY-6324	rebeccamycin biosynthesis	
PWY-7532	acetylaszonalenin biosynthesis	
PWY-6994	L-pyrrolysine biosynthesis	
PWY-7672	fusaric acid biosynthesis	
PWY-7380	biotin biosynthesis from 8-amino-7-oxononanoate II	biotin biosynthesis from 7-keto-8-aminopelargonate II
PWY-7172	flavonol acylglucoside biosynthesis III - quercetin derivatives	
PWY-5272	abscisic acid degradation by glucosylation	abscisic acid inactivation	abscisic acid degradation II	ABA conjugation pathway	abscisic acid conjugation pathway
PWY-5034	GA<sub>12</sub> biosynthesis	gibberellin A<sub>12</sub> biosynthesis
PWY-6608	guanosine nucleotides degradation III	
PWY-7842	UDP-yelosamine biosynthesis	
PWY-7571	ferrichrome A biosynthesis	
PWY-6967	methylamine degradation I	methylotrophy
HISHP-PWY	L-histidine degradation VI	
PWY-7556	(-)-microperfuranone biosynthesis	
PWY-6606	guanosine nucleotides degradation II	
PWY-8131	5'-deoxyadenosine degradation II	5'-deoxyadenosine salvage II
PWY-5101	L-isoleucine biosynthesis II	
PWY-5751	phenylethanol biosynthesis	phenyacetaldehyde biosynthesis	phenylacetaldehyde and phenylethanol biosynthesis
PWY-6254	santalene biosynthesis I	
PWY-7604	notoamide C and D biosynthesis	
PWY-7344	UDP-&alpha;-D-galactose biosynthesis	UDP-D-galactose biosynthesis
PWY-7683	nitrite reduction (hemoglobin)	
PWY-5031	L-histidine degradation V	
PWY-5038	caffeine biosynthesis II (via paraxanthine)	
PWY-6003	gramicidin S biosynthesis	
PWY-4984	urea cycle	Krebs ornithine cycle	Krebs-Henseleit cycle
PWY-5633	cephamycin C biosynthesis	
PWY-6495	ergotamine biosynthesis	
PWY-5103	L-isoleucine biosynthesis III	
PWY-6312	barbaloin biosynthesis	octoketide biosynthesis	aloin biosynthesis
PWY-6064	methylquercetin biosynthesis	
PWY-7387	hypotaurine degradation	
PWY-7554	heme <i>d</i><sub>1</sub> biosynthesis	
PWY-7335	UDP-<i>N</i>-acetyl-&alpha;-D-mannosaminouronate biosynthesis	
AEROBACTINSYN-PWY	aerobactin biosynthesis	
PWY-7772	&gamma;-resorcylate degradation II	2,6-dihydroxybenzoate degradation II	resorcinol degradation II
HISTDEG-PWY	L-histidine degradation IV	
PWY-6950	DIMBOA-glucoside biosynthesis	DIMBOA biosynthesis
PWY-8130	5'-deoxyadenosine degradation I	5'-deoxyadenosine salvage I
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	
PWY-7943	lycopadiene biosynthesis	
PWY-7075	phenylethyl acetate biosynthesis	
PWY-7856	heme <i>a</i> biosynthesis	
PWY-5773	gossypol biosynthesis	
PWY1YI0-7	protective electron sinks in the thylakoid membrane (PSII to PTOX)	
PWY-6313	serotonin degradation	
PWY-5958	acridone alkaloid biosynthesis	
PWY-3261	UDP-&beta;-L-rhamnose biosynthesis	UDP-L-rhamnose biosynthesis
PWY0-1590	NADH to hydrogen peroxide electron transfer	
PWY-5028	L-histidine degradation II	
PWY-3581	(<i>S</i>)-reticuline biosynthesis I	
PWY-5631	deacetylcephalosporin C biosynthesis	
PWY-7771	butachlor degradation	
PWY1A0-6325	actinorhodin biosynthesis	
PWY-5467	gramine biosynthesis	
PWY-5104	L-isoleucine biosynthesis IV	
PWY-8049	pederin biosynthesis	
PWY-5194	siroheme biosynthesis	
PWY-7166	kaempferide triglycoside biosynthesis	
PWY-6200	2,4,5-trichlorophenoxyacetate degradation	2,4,5-trichlorophenoxyacetic acid degradation	2,4,5-T degradation
PWY0-1591	glycerol-3-phosphate to hydrogen peroxide electron transport	
PWY-6342	noradrenaline and adrenaline degradation	norepinephrine and epinephrine degradation
PWY-5063	phytyl diphosphate biosynthesis	phytyl pyrophosphate biosynthesis	phytyl-PP biosynthesis
PWY-6107	chlorosalicylate degradation	4-chlorosalicylate degradation	5-chlorosalicylate degradation
PWY66-377	pregnenolone biosynthesis	
PWY-5297	siroheme amide biosynthesis	
PWY-6408	pyochelin biosynthesis	
PWYG-321	mycolate biosynthesis	
PWY-6085	2,4-dichlorophenoxyacetate degradation	2,4-dichlorophenoxyacetic acid degradation
PWY-7773	&gamma;-resorcylate degradation I	2,6-dihydroxybenzoate degradation I
FLUORENE-DEG-9-ONE-PWY	fluorene degradation I	fluorene degradation <I>via</I> 9-fluorenone
HISDEG-PWY	L-histidine degradation I	
PWY-7957	hapalindole H biosynthesis	
PWY-6772	hydrogen production V	
PWY-6580	phosphatidylinositol biosynthesis I (bacteria)	L-1-phosphatidyl-inositol biosynthesis I (bacteria)
PWY-7823	chlorzoxazone degradation	6-chloro-2-benzoxazolinone degradation
PWY-5108	L-isoleucine biosynthesis V	
PWY-6752	<i>o</i>-diquinones biosynthesis	biosynthesis of o-diquinones	fruit browning
